left_elbow_angle,right_elbow_angle,left_wrist_angle,right_wrist_angle,left_shoulder_angle,right_shoulder_angle,hip_angle,waist_angle,left_knee_angle,right_knee_angle,left_ankle_angle,right_ankle_angle
49.70660441900509,72.13080184624546,158.44261893636116,163.48152097845653,103.70021002778554,95.17258490821236,69.28379480557801,0.36475128117553723,90.4553851639007,90.77152564876386,161.3113346461088,156.1721323132604
51.46116354681324,73.19315586926422,163.93045912075104,169.14219850541892,104.0446425622976,92.65694933895469,66.54211300335066,0.26673613401330754,88.83486784920046,91.50248413791519,160.5383334037413,155.25785050748155
52.41970567841961,71.81299563424363,166.1834021796033,166.5571092728821,104.83838158199937,93.49345956730482,64.07696766808448,0.42619088607582395,87.08403189400342,91.0243183950064,159.38190303105733,152.28174037194847
52.694593148230226,70.52999256645018,167.7430365738069,166.26447696029751,104.23544441397586,93.8386558351414,61.830647351365045,0.5042038905980024,85.03062426537981,89.8753682269025,158.10905757562125,151.73920121223136
53.212536453730735,68.33517317885106,169.03257819608328,164.54840088654512,103.64595296571206,96.16833405589931,60.22452294530556,0.9220525102789672,83.60482462826779,88.54558110778514,156.92375672888875,152.09746174599871
53.58226130974124,67.31628172827823,170.08301846487998,164.09695023420983,102.8423982396971,96.14510480440431,58.90916758187536,0.843943912600655,81.988318514034,87.21906734406694,155.39228790855196,151.27734688783167
54.40047747073099,67.02343831411866,171.2128979837656,164.16340830880142,102.48992186872377,95.82512072894606,57.99031682945684,0.648540245602068,80.57098339376643,85.96227903092898,154.91674805187427,151.27924280381635
54.92055864109536,64.10737218594063,171.29977995436343,162.07949713729667,102.07440216579973,96.61511123644178,57.210971583599914,0.8582314494224116,79.47869262511374,84.88135316748168,156.23629516145562,152.0236508364423
55.89143741471332,63.715646335554766,171.77931030285367,162.22065166002272,102.10349354564676,96.59085658703668,56.62550787929878,0.967326603331261,78.43358361845122,84.06673218301128,157.3283802744454,152.45152979953434
56.72353752816517,63.76723690240397,172.32923590565701,163.04879711275558,102.12885374309137,96.6438653702544,56.17846789801229,1.0029243434683606,77.82156049420307,83.64695001764768,158.08243240364274,152.39702176677756
57.32860563334085,64.85243471175461,172.98347968387048,166.19432293187774,101.87465139297122,96.58347205343033,56.009685543237175,1.103796538109859,77.66284033696643,83.56896986299323,158.20614395580887,152.5116130991327
57.94080749814372,66.42478775936553,173.30165929936712,169.88482296298383,101.99969128326052,96.64582860566874,55.932821878922994,1.1686075343094373,77.50088134897062,83.65979401035811,158.1396432288955,151.74693442179765
58.1053493404343,70.89970991298844,173.33799219792226,176.9408186161935,102.10867308138981,94.14807791502322,56.116419507610566,1.3759034387188618,77.76285867542339,83.95512382935043,158.26672085369424,151.19364236905838
58.1334093949065,72.67428614219706,173.28185645155554,179.12719337766185,102.34077587079115,93.26398253040874,56.42600534627271,1.3200091527006104,78.08830821617654,84.51065688533681,158.196538018818,151.58171939190024
57.92639867036339,75.11978791004013,172.5998743249552,177.23768554968015,102.64248573720946,90.82808941312018,56.89549451439961,1.1824082191108147,78.30640633079969,84.96030552315256,158.31800079488272,151.65265617168322
57.84693468283662,76.3538212600766,172.15008594789361,174.99163940503874,102.8191383310496,87.07478998359512,58.13643877292771,1.1493145420302724,79.37188414324523,85.97863898927685,158.2800221322421,151.67626382322783
57.56769653891174,74.48668178611402,171.51365468683852,176.5596603598132,102.42836510972982,87.42330403770741,60.0920821143358,1.4884947617574984,81.69576132365034,87.71819166389979,158.03465969796846,151.69409894959483
57.5107971566318,74.56812575416987,169.40901574308353,177.7821651809802,102.05187150615824,89.6342628780403,62.47426358860721,1.9036580550033153,84.53891126332454,89.97900349809898,158.21055539672489,151.87169946982058
59.22220236731668,75.98073713118988,165.22292864134036,178.5044108201649,102.61621583531199,93.3590233217616,65.09480171414832,2.120241490353854,87.2170514768666,92.89756449777855,158.3625802020961,151.82160380830578
68.06292414586964,81.11841487979305,173.79111694684275,177.73181918517017,102.5628344457481,97.67467028718107,67.57461584571803,2.525436477303182,89.73844184016909,94.8999458768314,158.70153808632887,152.09642190023533
83.92304905394917,91.30777606984877,162.05952165829,167.5503574057316,102.06223285976658,97.37519654271877,70.36202837349161,2.3903194775171377,91.91672572090101,96.75378281037509,158.49022865896552,152.10013372534036
102.43598272369907,103.72233496887229,154.5027465857902,157.2503564391348,99.4134323517422,96.01471116057347,74.19466241146364,2.549486504046767,95.25321148983511,99.39834667268,157.7103849958951,153.4696120328284
112.45770186628165,113.31299853458356,177.5952178328755,166.81021521849215,96.90656732150768,93.2908511015238,78.44771612960487,2.7178355196886983,98.65824481130635,102.13623724129073,156.83955211801504,153.5707741865625
127.11472332935736,125.44616776901346,172.46291160683631,172.3073599905668,93.95822590791813,92.09333350783251,84.22028578411744,3.073090917889434,103.64560603651464,105.86353890545499,155.4279935315899,154.11669227538252
135.4594565532469,134.05421688647723,158.7728467024053,162.2643212129556,88.02158871891147,90.42381985698285,90.86243309946151,3.5373646853189245,108.39993499982965,110.21632783589621,156.5299150570553,154.14186591331105
144.20988716823516,141.2684894130666,146.68683962805665,159.3274063415087,85.22961985955538,86.43311512012976,97.1919441695131,4.391270209200069,113.28003046570535,114.95404679203506,156.51682825704302,153.58738106161707
146.48406155336988,151.0340540010464,144.49367889624173,157.1582224000587,78.14799241279452,81.07287450764179,103.86079366339045,4.142076433310799,119.16238371491282,119.38414520006278,156.03539350141253,155.44471790901366
149.91155488676048,155.18638847442182,146.63194661117194,161.9254376108846,72.6575204160579,73.31713504862529,110.23347135050318,4.077093467415938,124.06721465270442,124.6737770460134,157.0228484324344,154.85787035660948
156.18281218009392,160.51162118799283,150.19071338104683,166.98028907292226,67.52190542841842,64.32331159683673,117.22693944800804,4.827587829493509,128.0376202261374,130.32607456953576,156.6730993554348,152.99662756230032
160.52045521681822,166.91151423528567,157.95364070688123,174.18696770247442,60.27450678809753,53.96362359125568,125.64804655316281,4.845783695646246,132.22233400741598,136.1556481753378,157.23190723572338,154.8215863857968
161.41876464047246,164.92761928952623,146.19118938391304,167.30388476335955,51.33592768718168,44.73430039197531,133.15291161256235,4.396518077834255,137.28893612002028,141.19810810608791,158.0572081007379,154.6753795793017
166.12396473824236,162.4559594192635,156.15605018014642,168.5824514324888,42.881884337960386,35.100484050672065,138.7894593011153,4.15315245958937,140.13676601551563,144.01229478378443,157.90117852524426,154.82264651720126
170.8434149639134,163.79034800695672,164.3606509048485,173.245933345417,33.64657263964349,26.797796024086956,144.28535593800126,3.1336391682083415,143.40372423120604,146.5976979952194,157.45263462669493,156.34416461108424
174.0787122190373,170.93392865744022,170.25159467617615,178.72177260091192,23.813090526208015,21.440342521377787,150.07678493280034,2.123040980461731,147.1844445976613,149.562420926656,158.38576440388607,157.68239901885113
179.20584729745204,177.8860423021537,165.8254498312485,177.8722482049668,18.004662461492092,16.00388720407515,155.8333147848852,1.4918210024093759,150.15336865720369,154.7064560825921,158.07485905272,157.71675960484524
175.7178375772868,176.27558747265775,169.5515852430075,179.14510318857785,12.378179308038293,12.081858709644486,159.74935295801026,0.06344686999976185,153.53684978389714,156.45772497783562,156.90081930969367,157.7996383515953
175.21210294458626,175.64668219944383,169.1797048784209,171.91793279896822,4.697677728730325,4.942406716937863,162.83286954853796,0.6688891572452847,156.18291670269556,159.0343126351827,156.35679910093657,154.71169968812023
176.8726956900122,172.2935990772687,170.40502885008755,173.39010851467873,2.957205982547191,1.480790587271397,167.21631507016755,1.8175249476528699,160.27854166586863,162.59501004950278,154.6133742666606,151.9545579890919
175.45649552857319,170.04332886728506,172.31248644451424,172.70654552586643,7.567263449665278,5.532904159244412,168.32589247702123,0.5242345454052355,161.38691820544577,163.06739400550646,153.541523372295,152.69124235954848
174.95893156340196,171.4081005988001,171.16526949995378,171.7327842799308,10.066996270738313,9.662078376063773,169.097361279151,0.5627619862905805,162.16609823851414,162.80556011779152,153.01743929574917,153.26184746209276
177.5095174882606,168.56746487262257,168.4791229507931,169.48332465819396,14.908246061623618,11.577059277157081,171.2114814521406,0.736428177413583,163.87154773233064,164.67754656884554,152.5963911838333,156.67480597014705
179.89980224892622,169.41040391742595,169.3296442419209,172.14588301706982,19.87857787295906,15.256577846289877,174.0338517856094,0.24970754545226878,165.80090621752626,166.4974765880445,152.43032698140559,158.90712765080727
178.83020568817759,171.13638328808784,165.30284135620923,169.04565938062544,22.088686316080445,17.57613075232896,176.16446730078613,0.6797398089576248,167.75566817161035,168.46558250114543,152.07157231063644,157.68691755717364
178.70007053410845,173.0905439122754,166.49184538632997,164.91844232107718,22.655830569427472,17.782903283358653,178.2177750446673,0.9143341317165828,169.9508316215502,170.90071645178355,152.21808842522955,156.61842949417428
177.6614373033667,173.44354039339163,167.5485034305103,162.67631500551298,22.707536678548458,19.00111314247507,179.07040904380284,0.48927061073629696,172.37782012794543,173.0566241351678,151.50934354332603,154.95664337650007
178.44438270559692,172.79565216476794,166.6289326831018,161.8767576186836,23.25158368975018,18.969913695000464,177.71321276259724,0.30108758412412007,172.93079360494073,173.77638941779222,152.28979805191162,155.32694559228685
179.59062357168654,175.25648868156793,163.84958159478458,161.63986675843424,23.178236627531895,20.425528360350615,177.28634860287377,0.7501208366870795,172.70265170522242,173.5169022192734,152.6497124909361,156.08168975044316
178.5415541808993,174.99992468414567,163.75314243224946,161.51370912642636,22.563082686353493,19.540856279199048,176.46129051180841,1.0871815426314273,172.56311896072066,173.57712259401023,153.41887512389178,156.459080509597
178.18190876810615,175.08187889660363,163.44246062077622,161.09731880264866,21.913313912356777,19.18437229136473,175.63754531613554,1.7398838638870227,172.23158535254302,174.0603917866217,154.00532413013084,156.68978131873183
177.9161059388397,175.1577771882261,164.3020576501104,161.30850431917963,21.558238997483194,19.072195822799753,174.7247229498001,2.0377575615294443,172.39092960332772,174.38172411956884,154.18484032153697,156.54664126177695
177.88715111778603,175.1567292403407,164.171457460374,161.78798315800958,21.13541695609979,18.825611678374884,174.57618453178128,2.12677422920571,172.47147186018927,173.92205157808394,153.7783088794995,156.27072268546425
177.62709304166884,174.99582130304083,164.20475362689584,162.26760539374808,20.948465525624965,18.47336750238561,174.69796329030999,1.8085810756262994,172.34936427121798,173.58764113516605,153.79760056165892,155.61345175113064
177.92612327800168,175.0922144712584,163.77620527317004,162.39198355202703,21.056051094106405,18.260411269027223,174.74937755647505,1.6334076112203686,172.35711661009844,173.45607096033362,153.8449684524427,155.16420061065742
177.7719746898511,176.38834149974505,164.03536802384218,162.44805028300632,21.186200740215526,18.942063558891746,174.58227778674708,1.3058915481933513,172.54402308621485,173.20117493769948,153.86367853584304,154.95267510699662
177.82605399921107,177.35226269966955,163.60154750211473,161.99421050669162,21.335069522224707,19.586493737599113,174.5377072133808,1.1130491026204663,172.50706736494678,173.00347410392436,154.05577997928089,154.89159421976223
178.23911636515174,176.97684664829424,163.59890079283898,162.02621274111505,21.584788846664697,19.335051426405634,174.68238194706217,1.04730433334875,172.30326594587936,172.8969221680002,154.33997870321406,154.96730151055024
178.07303489350875,176.30576281616794,163.0611141277383,163.20767610551826,21.505103425655225,19.19063501190199,174.83515204635677,1.034215704131908,172.21180681315877,172.78629072081245,154.5337371070847,155.05847976206758
178.45585512060256,176.29232039747143,163.4290159937847,163.18164138415875,21.769387272195615,19.137209010481186,174.91785276944995,1.009176216709013,172.1599918990978,172.70661901271419,154.67441353992209,155.3714570103907
178.41209400743253,176.16052862053175,163.4901242708853,163.43969016535294,21.63706015509257,19.047934531236148,174.9188373234688,1.0210727189636934,172.1071213167844,172.62491167288695,154.81832008990955,155.63957751871015
177.96081324290918,175.54953090093096,165.35319426546906,164.31697913553103,20.42742377154913,18.101831280520734,175.42426594422818,0.5069081855594485,172.04995871214814,171.98925667461765,154.89655376230507,156.22998320124188
176.03205135927195,174.41721355857436,169.05340982458645,167.90998802495452,17.97467431446178,15.989385374651429,175.47138679815336,0.5055309454414891,172.12084210227405,172.10475380201024,154.93695550216805,156.11056975132908
177.45541047685123,174.71739778558631,168.63263323109868,172.59714338204665,13.833249989022956,11.845088472370112,176.6331736935731,1.1862119379447624,171.25497906541185,171.80478091319068,154.8970063387571,156.04098465821957
177.75965856653934,178.28166633154189,171.0293986945311,168.75455544408555,8.477159682349443,7.990842369697697,175.8478653247996,1.320722280697864,172.03783909201775,172.2962707519718,154.6416949432555,154.86648798470506
176.49067995437483,179.04929016351116,165.84119991320793,170.95365525932328,0.598926456313299,1.9653360516048337,179.57201484549512,1.07261688400703,171.65864844344924,169.96670053434096,154.26298564860969,154.71420928588765
179.6536803179663,179.93857037595384,172.7230189589685,175.99505593121611,6.384246012372062,5.928690761527425,176.96331635225846,0.5888232492875013,169.25349313384433,169.0731517467629,153.66476544999963,154.01646760295554
173.7780910698164,167.8808663386633,175.07087716490872,171.1322317773253,13.2369183527785,6.295276304559939,173.46504727038587,0.5309161179317147,167.12247849953937,165.93717953448575,153.91922928304447,153.1474241463989
168.2486445969531,163.74557723984952,170.31973845634968,170.35498632012388,20.666563097239504,13.087374131572343,169.6683653852083,2.0589053293381108,164.06962049757797,164.09184494065207,153.81127127396033,154.87227463742664
167.2593282535602,160.06388442121954,167.80260009785434,179.9730316688156,28.994122822552022,23.89865949411897,165.52730031940197,3.6042922558145083,160.66102690535118,163.1286098276346,154.0596573435397,154.4125351287166
163.7531806718668,156.24409232250784,175.2999326750183,178.1726094353123,35.33424622379387,30.571624558691386,160.99366844023731,4.076690910437206,157.55554728147635,160.90291939926018,154.26194851885455,154.01689987516633
156.10787571384577,150.8551690217905,170.4671921521873,179.67813364970803,41.750228420836144,36.005456764282634,153.8321007569985,3.4574660891874833,152.44323264407026,156.33120596423993,154.98880683483213,156.46725513987306
145.2237059826696,141.78514885050902,169.88969088486274,177.24859372487296,46.65943771666615,42.92462145227535,145.9201070715432,2.428677037083925,145.94808980088564,149.98144436213502,155.4477558658035,158.33288741893003
136.48900179848715,133.52696321204908,175.36936580848348,175.43079571512928,52.08896563901137,49.42003913923498,137.46585919473455,1.5920012087097821,139.51038464893097,144.0168117826217,155.47293524138706,158.18381809463855
128.49682794394707,125.71661464477094,173.41311047765802,163.92166633834987,55.74854995019317,54.32686763450186,129.4004313650327,0.008353144479912778,132.7551377979895,137.15710797247374,156.58805885137926,155.78814513328385
124.15307167895334,118.96991667103984,178.05328617317937,169.6247335478758,65.42422719670124,62.95459690965556,121.75388649372529,0.7427006342870643,127.08669596704623,130.8368154142357,156.9695694035336,155.22958844202782
110.64052356779784,108.46613524041219,179.009126712802,172.72913377073166,70.27101180342252,67.39253608106318,114.23360422181189,1.0548981497587373,121.86429789859447,124.52846216170857,158.5978777921937,158.72771616988857
107.70727653887033,110.34389755584127,179.7845793720611,171.50028659060925,75.07489855459605,72.62987503957237,108.59121641299838,1.4237402351952346,118.50304117314744,121.58974803718709,158.77920232829254,158.60968400731997
100.0504322451565,106.05472915514487,174.16450865103442,165.45392337230751,79.68751026897381,76.3134257830428,103.51856147813444,1.9131136802319815,115.42750253033019,116.34409554505247,159.0637352841995,160.97716374938958
94.70581863271478,95.72086570741773,173.08762025254896,165.51711144045444,84.49951491912782,80.46419675770473,99.30876652694906,2.885164429981206,113.0696122914627,114.31430246717038,159.50026946601915,158.15895964673487
88.91579935605039,90.23112894769426,179.11642773624445,171.08051359975437,87.15034984328096,83.01994636741821,95.8427309628119,3.1035357742440324,110.85803572396112,112.41501847338459,159.209861277232,157.59047802884464
80.81559853561374,85.8314316610779,172.48612860419107,178.32477684062076,88.6736697011068,84.18360869352865,92.4062146861527,2.6473861105091188,107.69030177309568,109.78731794920635,158.9205496623281,157.054213626591
76.95399859018045,83.86777027559691,166.36383490571063,174.35055038876231,91.43934899605145,87.30222371808301,88.47852339912403,2.5726333685314247,104.86315793128163,106.7101729371378,157.38546960928608,155.80351410263563
72.02397726431721,80.56714874658906,167.05834134146238,176.3281519683884,91.84663460201732,90.01427867407224,85.43749474685218,2.9977342650571277,102.73039257156037,104.37905356369015,156.464156529388,154.53125871096947
65.97587980919351,76.41800660303116,177.35924929747833,177.361737817744,92.49582749776572,91.9352851836353,82.86439954035869,2.9558031904509776,101.16166257426565,102.44865095303041,157.47381735348878,151.72348664344543
61.61466697349755,73.88362293418723,175.36627251944225,176.86054676592036,92.77120882918459,92.8733518387909,80.47632967617588,2.888851965563415,99.49591563754811,100.60718824488146,157.9549166899093,153.05368530692303
58.33178160652253,71.30927766880087,173.84443849764276,175.83563656562632,93.57541998254726,93.71996035552455,77.81837641225025,3.239229808985426,97.10717591894579,98.24658583569683,158.12312042362507,153.89577185078898
56.29985846548313,67.77713710280372,169.97271584438178,177.81260583750168,94.74921836081938,94.30621286345036,75.77684446029795,3.203850727172712,95.08295646548332,96.96306724807225,157.0197120959049,154.01666893208673
53.24880175299068,63.33834229457735,173.1909704441049,177.1334243532267,95.94332536663849,94.72808118541386,73.57030738708167,3.0916957599687334,93.08929609668942,94.99102627876019,156.37260446610193,154.15603199568022
50.792185587514645,62.60150546432629,174.59739297291645,177.11483725831965,96.96872118254487,95.48272128802624,70.67092678989754,2.707674518738446,90.35352372068009,92.24714378121458,155.93742449037546,153.9090648873543
49.023336812748,61.914618237317995,173.83824819438036,176.56075582161992,97.87334252016852,96.23590474728483,68.06471183457921,2.563590984701759,87.90956318171969,89.56555480785829,156.59027050270063,155.2441565983506
49.11688501104453,62.19568041102002,172.00761326699808,178.76354769741343,98.6700243910243,97.57017391294828,65.75159911200322,2.662799266363116,86.15000849689272,87.65101091698783,156.90828425673675,153.45469894108535
48.470542206899204,61.042751467907536,172.14949501202142,177.95505807664532,99.22256995654568,98.33032619889647,63.65011270262896,2.639287743273868,84.42523300726741,85.92879117216854,156.5325887130978,153.80941645700503
48.208966254302865,59.73660508394795,172.15115434759343,176.60978828251604,99.57586493154464,99.23154108561758,61.85358365110459,2.2992033334523905,82.31076123953848,84.69398319230044,156.2113234260608,153.29500661979793
47.704223673835706,56.305742930289675,172.6132190185273,170.26295039332942,99.74705991483984,99.81129517178486,60.58292006841273,2.3633265294124217,80.8846147262058,84.3237136894191,156.26625321844963,153.03376867149865
47.23929111183618,54.0750327338036,172.8698088188422,169.32877896487724,100.1206005980346,99.83236181547842,59.53103116536926,2.1832877410328972,79.47743041465769,83.66693317404639,156.93762790074348,153.2711294659706
47.03535690642273,52.41966855326882,172.70077216480323,166.00093204090396,100.06013153162496,99.46949686841685,58.88477240294375,2.162990491261288,78.44637430715797,83.08766228181194,157.46474140295553,152.5848634823612
46.81194717761278,52.76403214384068,172.00955708496295,164.97339178844032,99.79029575088482,99.1511403377757,58.27961853676036,1.9586837687950662,77.32592480880395,82.84670258431916,159.18945010230797,152.85279344518625
46.797059321882905,53.12902263106018,171.42295663502009,164.29457216377,99.4782869618802,98.81484589289025,57.68705963187525,1.9050875139159091,76.56035205993952,82.15200256352404,159.56349907923305,153.3413255176444
46.90469544009086,53.63488507067673,171.0948635070639,164.5561184032857,99.41270865396942,99.06329666360593,57.39367663528838,1.9398478385846039,76.15309020551844,81.82809803441707,159.64469349197233,144.27909300369117
